,user_id,item_id,org_id,freebase_id,track_name,artist_id,artist_name
230392,4746,10191,119784,m.015p3pq,Look After You,17503.0,The Fray
230393,4746,26739,381963,m.0pjcm5,Why Georgia,2824.0,John Mayer
230394,4746,26136,524282,m.016h3vj,(Nice to Meet You) Anyway,2826.0,Gavin DeGraw
230395,4746,31371,195851,m.0mxm3j,My Stupid Mouth,2824.0,John Mayer
230396,4746,7746,119787,m.0dq14f5,Never Say Never,17503.0,The Fray
230397,4746,26138,52953,m.016h3wm,Meaning,2826.0,Gavin DeGraw
230398,4746,39378,53525,m.0g8w5js,The Only Night,7906.0,James Morrison
230399,4746,33679,288534,m.0g8qxps,If You Don't Wanna Love Me,7906.0,James Morrison
230400,4746,6294,340794,m.0dpz8kr,Come Home,1626.0,OneRepublic
230401,4746,26137,53769,m.016h3vz,Belief,2826.0,Gavin DeGraw
230402,4746,26139,53768,m.016h3wv,More Than Anyone,2826.0,Gavin DeGraw
230403,4746,16365,116935,m.010p_g2,Feeling Good,2762.0,Michael Bublé
230404,4746,42208,41069,m.0g8v2s_,Love Is Hard,7906.0,James Morrison
230405,4746,28596,530006,m.0y6h74,Not Myself,2824.0,John Mayer
230406,4746,5914,54459,m.01crsk_,If the Rain Must Fall,7906.0,James Morrison
230407,4746,5724,22032,m.0g8vw3_,Turning Tables,504.0,Adele
230408,4746,13815,393369,m.0fsqd48,Just a Feeling,1703.0,Maroon 5
230409,4746,18275,41337,m.0rm7yj,I Care 4 U,7998.0,Aaliyah
230410,4746,24424,121635,m.0frfgxt,That's How Strong My Love Is,9466.0,Alicia Keys
230411,4746,5256,113583,m.0nsr_k,Always Be My Baby,3731.0,Mariah Carey
233606,4824,10138,923903,m.0rjy0h,Why Not,27848.0,Hilary Duff
233607,4824,10138,923903,m.0rjy0h,Why Not,27848.0,Hilary Duff
235401,4864,10403,48171,m.0lhqwt,Strutter '78,482.0,Kiss
235402,4864,930,104043,m.0spj0ql,Ain't It Fun,227.0,Paramore
235403,4864,5408,120060,m.0lh04_,Fly Away,380.0,Lenny Kravitz
235404,4864,8377,114329,m.018x7t0,Santeria,11732.0,Sublime
235405,4864,8374,67267,m.0m546j,Rivers Of Babylon,11732.0,Sublime
235406,4864,8377,114329,m.018x7t0,Santeria,11732.0,Sublime
235407,4864,25057,92530,m.0dn7ccf,All I Want,6306.0,Staind
235408,4864,22427,92421,m.0lln56,Crawl,6306.0,Staind
235409,4864,47216,91609,m.0dmyffw,The Key,9043.0,Black Stone Cherry
235410,4864,39591,91350,m.0dmyffr,Ghost Of Floyd Collins,9043.0,Black Stone Cherry
235411,4864,20836,5059,m.0f755dc,Dude (I Totally Miss You),115.0,Tenacious D
235412,4864,16781,7485,m.0f755l9,Classico,115.0,Tenacious D
235413,4864,20836,5059,m.0f755dc,Dude (I Totally Miss You),115.0,Tenacious D
235414,4864,5276,105434,m.0mbq5l,Kryptonite,6773.0,3 Doors Down
235415,4864,5789,10385,m.0spm_1,My Immortal,1426.0,Evanescence
235416,4864,5544,10386,m.0dm6_ks,Everybody's Fool,1426.0,Evanescence
235417,4864,5789,10385,m.0spm_1,My Immortal,1426.0,Evanescence
235418,4864,5789,10385,m.0spm_1,My Immortal,1426.0,Evanescence
235419,4864,5789,10385,m.0spm_1,My Immortal,1426.0,Evanescence
235420,4864,5789,10385,m.0spm_1,My Immortal,1426.0,Evanescence
235421,4864,5544,10386,m.0dm6_ks,Everybody's Fool,1426.0,Evanescence
235422,4864,5720,10383,m.0q1qms,Tourniquet,1426.0,Evanescence
235423,4864,5789,10385,m.0spm_1,My Immortal,1426.0,Evanescence
235424,4864,5789,10385,m.0spm_1,My Immortal,1426.0,Evanescence
235425,4864,5789,10385,m.0spm_1,My Immortal,1426.0,Evanescence
235426,4864,9626,202709,m.0r9q_k,Dead On Arrival,57.0,Fall Out Boy
235427,4864,8377,114329,m.018x7t0,Santeria,11732.0,Sublime
235428,4864,8377,114329,m.018x7t0,Santeria,11732.0,Sublime
235840,4885,13011,36903,m.0drx4s6,Bottle It Up,4467.0,Sara Bareilles
235841,4885,13011,36903,m.0drx4s6,Bottle It Up,4467.0,Sara Bareilles
235842,4885,13011,36903,m.0drx4s6,Bottle It Up,4467.0,Sara Bareilles
235843,4885,13011,36903,m.0drx4s6,Bottle It Up,4467.0,Sara Bareilles
235844,4885,13011,36903,m.0drx4s6,Bottle It Up,4467.0,Sara Bareilles
235845,4885,13011,36903,m.0drx4s6,Bottle It Up,4467.0,Sara Bareilles
235846,4885,13011,36903,m.0drx4s6,Bottle It Up,4467.0,Sara Bareilles
235847,4885,13011,36903,m.0drx4s6,Bottle It Up,4467.0,Sara Bareilles
235848,4885,13011,36903,m.0drx4s6,Bottle It Up,4467.0,Sara Bareilles
235849,4885,13011,36903,m.0drx4s6,Bottle It Up,4467.0,Sara Bareilles
235850,4885,13011,36903,m.0drx4s6,Bottle It Up,4467.0,Sara Bareilles
235851,4885,13011,36903,m.0drx4s6,Bottle It Up,4467.0,Sara Bareilles
235852,4885,13011,36903,m.0drx4s6,Bottle It Up,4467.0,Sara Bareilles
235853,4885,26532,700344,m.0dspm9r,Many the Miles,4467.0,Sara Bareilles
235854,4885,26532,700344,m.0dspm9r,Many the Miles,4467.0,Sara Bareilles
235855,4885,26532,700344,m.0dspm9r,Many the Miles,4467.0,Sara Bareilles
235856,4885,13011,36903,m.0drx4s6,Bottle It Up,4467.0,Sara Bareilles
235857,4885,13011,36903,m.0drx4s6,Bottle It Up,4467.0,Sara Bareilles
235858,4885,13011,36903,m.0drx4s6,Bottle It Up,4467.0,Sara Bareilles
235859,4885,13011,36903,m.0drx4s6,Bottle It Up,4467.0,Sara Bareilles
235860,4885,13011,36903,m.0drx4s6,Bottle It Up,4467.0,Sara Bareilles
235861,4885,31228,39725,m.0drx4tb,One Sweet Love,4467.0,Sara Bareilles
235862,4885,31228,39725,m.0drx4tb,One Sweet Love,4467.0,Sara Bareilles
235867,4887,5341,57114,m.0g6vkbk,Better Than Revenge,3744.0,Taylor Swift
235868,4887,5313,49284,m.0g6ky9y,Long Live,3744.0,Taylor Swift
235869,4887,930,104043,m.0spj0ql,Ain't It Fun,227.0,Paramore
235870,4887,9069,15677967,m.0fqsdgq,She Wolf,8671.0,Shakira
235871,4887,30204,453521,m.0fsbsyh,Give It Up to Me,8671.0,Shakira
235872,4887,5354,54024,m.0g6vkcr,Sparks Fly,3744.0,Taylor Swift
235873,4887,5269,24441,m.0g6vdy3,Back to December,3744.0,Taylor Swift
235874,4887,5370,52655,m.0g6vkc8,Speak Now,3744.0,Taylor Swift
235875,4887,429,534197,m.0ssrwn,Falsas Esperanzas,326.0,Christina Aguilera
236058,4900,28250,1372046,m.010_59z,If It Wasn't For The Nights,5031.0,ABBA
236059,4900,29429,2089890,m.017dg9s,Me And Bobby And Bobby's Brother,5031.0,ABBA
236060,4900,18877,1329552,m.017dhbt,"Andante, Andante",5031.0,ABBA
236061,4900,29470,696080,m.0_f1qq,Love Isn't Easy (But It Sure Is Hard Enough),5031.0,ABBA
236062,4900,18848,47530,m.013xzxc,Head Over Heels,5031.0,ABBA
236063,4900,7774,47523,m.0lwf4p,Our Last Summer,5031.0,ABBA
236064,4900,28262,1098091,m.0qf3sj,"Another Town, Another Train",5031.0,ABBA
236065,4900,28783,696081,m.0_f1r4,He Is Your Brother,5031.0,ABBA
236066,4900,7775,228370,m.010zx39,Slipping Through My Fingers,5031.0,ABBA
236067,4900,7776,47527,m.0l_mz0,On And On And On,5031.0,ABBA
236068,4900,18851,848405,m.0vbjlz,Two For The Price Of One,5031.0,ABBA
236069,4900,18850,47539,m.0llw75,One of Us,5031.0,ABBA
236070,4900,7774,47523,m.0lwf4p,Our Last Summer,5031.0,ABBA
236071,4900,28250,1372046,m.010_59z,If It Wasn't For The Nights,5031.0,ABBA
236072,4900,40625,1211870,m.010vskx,What About Livingstone,5031.0,ABBA
236073,4900,18877,1329552,m.017dhbt,"Andante, Andante",5031.0,ABBA
236074,4900,29469,756586,m.015b00k,Under Attack,5031.0,ABBA
236075,4900,28783,696081,m.0_f1r4,He Is Your Brother,5031.0,ABBA
236076,4900,29429,2089890,m.017dg9s,Me And Bobby And Bobby's Brother,5031.0,ABBA
236077,4900,28262,1098091,m.0qf3sj,"Another Town, Another Train",5031.0,ABBA
236078,4900,7775,228370,m.010zx39,Slipping Through My Fingers,5031.0,ABBA
236079,4900,28250,1372046,m.010_59z,If It Wasn't For The Nights,5031.0,ABBA
236080,4900,18851,848405,m.0vbjlz,Two For The Price Of One,5031.0,ABBA
236081,4900,18850,47539,m.0llw75,One of Us,5031.0,ABBA
236082,4900,29470,696080,m.0_f1qq,Love Isn't Easy (But It Sure Is Hard Enough),5031.0,ABBA
236083,4900,25496,1211873,m.01d9ptc,Sitting In The Palmtree,5031.0,ABBA
236084,4900,18877,1329552,m.017dhbt,"Andante, Andante",5031.0,ABBA
236085,4900,28783,696081,m.0_f1r4,He Is Your Brother,5031.0,ABBA
236086,4900,18848,47530,m.013xzxc,Head Over Heels,5031.0,ABBA
236087,4900,29429,2089890,m.017dg9s,Me And Bobby And Bobby's Brother,5031.0,ABBA
236088,4900,9246,1748002,m.0y12jf,Kisses Of Fire,5031.0,ABBA
236089,4900,40625,1211870,m.010vskx,What About Livingstone,5031.0,ABBA
236090,4900,7776,47527,m.0l_mz0,On And On And On,5031.0,ABBA
236091,4900,29469,756586,m.015b00k,Under Attack,5031.0,ABBA
236092,4900,7774,47523,m.0lwf4p,Our Last Summer,5031.0,ABBA
236093,4900,24067,622307,m.0lhjmf,Come Original,1999.0,311
236094,4900,18267,111494,m.0mxgyh,"Bills, Bills, Bills",16203.0,Destiny's Child
238391,4950,7726,19908157,m.01174tcj,Problem,16122.0,Ariana Grande
238392,4950,7726,19908157,m.01174tcj,Problem,16122.0,Ariana Grande
238393,4950,7726,19908157,m.01174tcj,Problem,16122.0,Ariana Grande
238394,4950,7726,19908157,m.01174tcj,Problem,16122.0,Ariana Grande
238395,4950,5787,104972,m.0yv06m5,The Monster,139.0,Eminem
238396,4950,7726,19908157,m.01174tcj,Problem,16122.0,Ariana Grande
238397,4950,16933,91547,m.01cm613,Until The End,13719.0,Breaking Benjamin
238398,4950,8234,105432,m.01cl9tx,Through Glass,508.0,Stone Sour
238399,4950,16933,91547,m.01cm613,Until The End,13719.0,Breaking Benjamin
238400,4950,8234,105432,m.01cl9tx,Through Glass,508.0,Stone Sour
238401,4950,2743,3447,m.01c6b2n,Prayer of the Refugee,438.0,Rise Against
238402,4950,9521,85369,m.015_lh7,I'm So Sick,13317.0,Flyleaf
238403,4950,7597,86220,m.015_ljk,All Around Me,13317.0,Flyleaf
238404,4950,7597,86220,m.015_ljk,All Around Me,13317.0,Flyleaf
238405,4950,6278,91055,m.0r281t,Ocean Avenue,3424.0,Yellowcard
238406,4950,4510,93271,m.0w9yg4,Right Side Of The Bed,9313.0,Atreyu
238407,4950,3298,38906,m.0dpfmyw,Snuff,248.0,Slipknot
238408,4950,18490,95708,m.013ypzw,Right Here,6306.0,Staind
238409,4950,890,288642,m.0g22l_s,Your Betrayal,4171.0,Bullet for My Valentine
238410,4950,5691,92919,m.016hlq2,It's Been Awhile,6306.0,Staind
238411,4950,7437,20325,m.017jcw3,I'm Shipping Up to Boston,467.0,Dropkick Murphys
238412,4950,8506,26192,m.0nq64x,Fuck the Pain Away,4243.0,Peaches
238413,4950,22613,109505,m.01bghjv,Loose Lips,16300.0,Kimya Dawson
238414,4950,3298,38906,m.0dpfmyw,Snuff,248.0,Slipknot
238415,4950,24432,58324,m.0drjlv5,Mariella,3130.0,Kate Nash
238416,4950,5276,105434,m.0mbq5l,Kryptonite,6773.0,3 Doors Down
238417,4950,31792,119609,m.0s5rzx,Save My Life,3253.0,P!nk
238418,4950,3648,206474,m.0156tg6,Little Ghost,132.0,The White Stripes
238419,4950,35087,287053,m.015q00n,Like The Way I Do,28266.0,Melissa Etheridge
238420,4950,39162,3879463,m.0td1fh,Wild Women,22481.0,Michael Learns to Rock
238421,4950,7437,20325,m.017jcw3,I'm Shipping Up to Boston,467.0,Dropkick Murphys
238422,4950,13525,235821,m.0nmqbmw,Narcissistic Cannibal,249.0,Korn
238423,4950,17914,68156,m.0nds5xg,Scary Monsters and Nice Sprites,360.0,Skrillex
238424,4950,22609,68235,m.0nn6mfg,Breakn' a Sweat,360.0,Skrillex
238425,4950,9521,85369,m.015_lh7,I'm So Sick,13317.0,Flyleaf
238426,4950,7597,86220,m.015_ljk,All Around Me,13317.0,Flyleaf
238427,4950,6278,91055,m.0r281t,Ocean Avenue,3424.0,Yellowcard
238428,4950,4510,93271,m.0w9yg4,Right Side Of The Bed,9313.0,Atreyu
238429,4950,3298,38906,m.0dpfmyw,Snuff,248.0,Slipknot
238430,4950,15255,14778,m.0dv3tvl,Hunting For Witches,2478.0,Bloc Party
238431,4950,5871,234946,m.011hpdr,Over the Hills and Far Away,1339.0,Nightwish
238432,4950,11623,10201,m.0wc_zt,Wish I Had an Angel,1339.0,Nightwish
238433,4950,3085,10200,m.0wc__0,Nemo,1339.0,Nightwish
238434,4950,3692,7112,m.0113zbt,Mr. Brightside,924.0,The Killers
238435,4950,8506,26192,m.0nq64x,Fuck the Pain Away,4243.0,Peaches
238436,4950,3692,7112,m.0113zbt,Mr. Brightside,924.0,The Killers
238437,4950,3692,7112,m.0113zbt,Mr. Brightside,924.0,The Killers
238438,4950,13848,190065,m.0nn_0f5,Kill Mercy Within,249.0,Korn
238439,4950,8234,105432,m.01cl9tx,Through Glass,508.0,Stone Sour
238440,4950,15255,14778,m.0dv3tvl,Hunting For Witches,2478.0,Bloc Party
238441,4950,7597,86220,m.015_ljk,All Around Me,13317.0,Flyleaf
238442,4950,4510,93271,m.0w9yg4,Right Side Of The Bed,9313.0,Atreyu
238443,4950,9521,85369,m.015_lh7,I'm So Sick,13317.0,Flyleaf
238444,4950,18490,95708,m.013ypzw,Right Here,6306.0,Staind
238445,4950,5691,92919,m.016hlq2,It's Been Awhile,6306.0,Staind
238446,4950,7597,86220,m.015_ljk,All Around Me,13317.0,Flyleaf
238447,4950,31792,119609,m.0s5rzx,Save My Life,3253.0,P!nk
238448,4950,22613,109505,m.01bghjv,Loose Lips,16300.0,Kimya Dawson
238449,4950,3648,206474,m.0156tg6,Little Ghost,132.0,The White Stripes
238450,4950,10888,44944,m.0lh36s,Put Your Lights On,336.0,Santana
238451,4950,7521,22129,m.01cf3v7,Staring At The Sun,3089.0,TV on the Radio
238452,4950,5240,53435,m.0fxggcs,We Are Golden,1701.0,Mika
238453,4950,7718,124326,m.0dydhgb,Lust For Life,18227.0,Girls
238454,4950,890,288642,m.0g22l_s,Your Betrayal,4171.0,Bullet for My Valentine
238455,4950,5691,92919,m.016hlq2,It's Been Awhile,6306.0,Staind
238456,4950,18490,95708,m.013ypzw,Right Here,6306.0,Staind
238457,4950,5691,92919,m.016hlq2,It's Been Awhile,6306.0,Staind
238458,4950,18490,95708,m.013ypzw,Right Here,6306.0,Staind
238459,4950,2743,3447,m.01c6b2n,Prayer of the Refugee,438.0,Rise Against
238460,4950,7726,19908157,m.01174tcj,Problem,16122.0,Ariana Grande
238461,4950,5170,190066,m.0nlryh0,Chaos Lives in Everything,249.0,Korn
238462,4950,13848,190065,m.0nn_0f5,Kill Mercy Within,249.0,Korn
238463,4950,13525,235821,m.0nmqbmw,Narcissistic Cannibal,249.0,Korn
238464,4950,24432,58324,m.0drjlv5,Mariella,3130.0,Kate Nash
238465,4950,5276,105434,m.0mbq5l,Kryptonite,6773.0,3 Doors Down
238466,4950,5276,105434,m.0mbq5l,Kryptonite,6773.0,3 Doors Down
238467,4950,7399,901820,m.0m9_g7,California - Tchad Blake Mix,19538.0,Phantom Planet
238468,4950,8506,26192,m.0nq64x,Fuck the Pain Away,4243.0,Peaches
238469,4950,8506,26192,m.0nq64x,Fuck the Pain Away,4243.0,Peaches
238470,4950,31792,119609,m.0s5rzx,Save My Life,3253.0,P!nk
238471,4950,18365,363838,m.0m1_t_,Fight Music,10276.0,D12
238472,4950,7437,20325,m.017jcw3,I'm Shipping Up to Boston,467.0,Dropkick Murphys
238473,4950,18365,363838,m.0m1_t_,Fight Music,10276.0,D12
238474,4950,7718,124326,m.0dydhgb,Lust For Life,18227.0,Girls
238475,4950,5240,53435,m.0fxggcs,We Are Golden,1701.0,Mika
238476,4950,12807,16132,m.0q7yqw,C.R.E.A.M.,2705.0,Wu-Tang Clan
238477,4950,22604,53203,m.0zk5vv,Gravel Pit,2705.0,Wu-Tang Clan
238478,4950,46820,1880842,m.0d_jln8,WW III,49237.0,Ruff Ryders
238479,4950,26408,114831,m.017ch3m,Mesmerize,16862.0,Ja Rule
238480,4950,12816,108166,m.0mjfw4,Izzo (H.O.V.A.),3013.0,Jay-Z
238481,4950,22604,53203,m.0zk5vv,Gravel Pit,2705.0,Wu-Tang Clan
238482,4950,8506,26192,m.0nq64x,Fuck the Pain Away,4243.0,Peaches
238483,4950,15255,14778,m.0dv3tvl,Hunting For Witches,2478.0,Bloc Party
238484,4950,16933,91547,m.01cm613,Until The End,13719.0,Breaking Benjamin
238485,4950,8234,105432,m.01cl9tx,Through Glass,508.0,Stone Sour
238486,4950,2743,3447,m.01c6b2n,Prayer of the Refugee,438.0,Rise Against
238487,4950,2722,25742,m.0p4vch,Sleeping Sun,1339.0,Nightwish
238488,4950,12857,25741,m.0rnc0y,Feel For You,1339.0,Nightwish
238489,4950,22593,25739,m.0rnc0q,Ocean Soul,1339.0,Nightwish
238490,4950,25908,10253,m.0mbqqn,Two for Tragedy,1339.0,Nightwish
238491,4950,10789,25734,m.0rnc0h,Forever Yours,1339.0,Nightwish
238492,4950,12858,25743,m.0xbx_m,Angels Fall First,1339.0,Nightwish
238493,4950,12858,25743,m.0xbx_m,Angels Fall First,1339.0,Nightwish
238494,4950,17082,10258,m.0llx73,Sleepwalker,1339.0,Nightwish
238495,4950,2722,25742,m.0p4vch,Sleeping Sun,1339.0,Nightwish
238496,4950,12857,25741,m.0rnc0y,Feel For You,1339.0,Nightwish
238497,4950,22593,25739,m.0rnc0q,Ocean Soul,1339.0,Nightwish
238498,4950,25908,10253,m.0mbqqn,Two for Tragedy,1339.0,Nightwish
238499,4950,10789,25734,m.0rnc0h,Forever Yours,1339.0,Nightwish
238500,4950,12858,25743,m.0xbx_m,Angels Fall First,1339.0,Nightwish
238501,4950,17082,10258,m.0llx73,Sleepwalker,1339.0,Nightwish
238502,4950,2722,25742,m.0p4vch,Sleeping Sun,1339.0,Nightwish
238503,4950,12857,25741,m.0rnc0y,Feel For You,1339.0,Nightwish
238504,4950,22593,25739,m.0rnc0q,Ocean Soul,1339.0,Nightwish
238505,4950,25908,10253,m.0mbqqn,Two for Tragedy,1339.0,Nightwish
238506,4950,10789,25734,m.0rnc0h,Forever Yours,1339.0,Nightwish
238507,4950,12858,25743,m.0xbx_m,Angels Fall First,1339.0,Nightwish
238508,4950,17082,10258,m.0llx73,Sleepwalker,1339.0,Nightwish
238509,4950,2722,25742,m.0p4vch,Sleeping Sun,1339.0,Nightwish
238510,4950,12857,25741,m.0rnc0y,Feel For You,1339.0,Nightwish
238511,4950,22593,25739,m.0rnc0q,Ocean Soul,1339.0,Nightwish
238512,4950,25908,10253,m.0mbqqn,Two for Tragedy,1339.0,Nightwish
238513,4950,10789,25734,m.0rnc0h,Forever Yours,1339.0,Nightwish
238514,4950,39730,1464232,m.0ldpsq,Objects In The Rear View Mirror May Appear Closer Than They Are,2975.0,Meat Loaf
238515,4950,5610,59932,m.0p2njr,Hear You Me,4250.0,Jimmy Eat World
238516,4950,12601,92748,m.0frm19r,Heart Is Hard to Find,4250.0,Jimmy Eat World
238517,4950,11303,26141,m.0frm1b2,My Best Theory,4250.0,Jimmy Eat World
238518,4950,3085,10200,m.0wc__0,Nemo,1339.0,Nightwish
238519,4950,5868,237340,m.0f7g49b,Last of the Wilds,1339.0,Nightwish
238609,4954,25074,1336520,m.0kkzwwj,Speak Life,13234.0,TobyMac
238610,4954,16332,27847,m.0ldc_0,Bach Street Prelude,4665.0,Vanessa-Mae
238611,4954,32919,2491249,m.0nc5mq,So Long My Friend,40286.0,Yanni
238612,4954,28251,951669,m.0vs28f,Ode to Simplicity,8617.0,Secret Garden
238613,4954,21609,359780,m.0lfbt1,This Used to Be My Playground,350.0,Madonna
238776,4961,5332,89483,m.0dz5cv2,You Belong With Me,3744.0,Taylor Swift
238777,4961,5098,124105,m.0l_kcb,Letter to Dana,5608.0,Sonata Arctica
238778,4961,5255,100242,m.0dv1k5q,Hey Stephen,3744.0,Taylor Swift
238779,4961,5332,89483,m.0dz5cv2,You Belong With Me,3744.0,Taylor Swift
238780,4961,5098,124105,m.0l_kcb,Letter to Dana,5608.0,Sonata Arctica
238781,4961,3692,7112,m.0113zbt,Mr. Brightside,924.0,The Killers
238782,4961,5255,100242,m.0dv1k5q,Hey Stephen,3744.0,Taylor Swift
238783,4961,5332,89483,m.0dz5cv2,You Belong With Me,3744.0,Taylor Swift
238784,4961,36358,863713,m.0dqvzv6,La La Land,9550.0,Demi Lovato
238785,4961,5255,100242,m.0dv1k5q,Hey Stephen,3744.0,Taylor Swift
238786,4961,5332,89483,m.0dz5cv2,You Belong With Me,3744.0,Taylor Swift
238787,4961,36358,863713,m.0dqvzv6,La La Land,9550.0,Demi Lovato
238788,4961,5332,89483,m.0dz5cv2,You Belong With Me,3744.0,Taylor Swift
238789,4961,5255,100242,m.0dv1k5q,Hey Stephen,3744.0,Taylor Swift
238790,4961,5332,89483,m.0dz5cv2,You Belong With Me,3744.0,Taylor Swift
239842,5011,5269,24441,m.0g6vdy3,Back to December,3744.0,Taylor Swift
239843,5011,9450,110611,m.0ld_yb,Pardon Me,6004.0,Incubus
239844,5011,7176,39390,m.016vfp7,Twisted Transistor,249.0,Korn
239845,5011,5315,306311,m.0_c6n1,Been Caught Stealing,19239.0,Jane's Addiction
239846,5011,8245,119923,m.0tp6sq,Superbeast,3661.0,Rob Zombie
239847,5011,2688,5343,m.0mb6cd,Raining Blood,43.0,Slayer
239848,5011,5125,4647,m.012n1mm,Revenga,470.0,System of a Down
239849,5011,882,16316,m.012n1n1,Radio/Video,470.0,System of a Down
239850,5011,10983,249562,m.019qkyk,Hate Me,3636.0,Blue October
239851,5011,1624,113853,m.0v2p6w,To Be Alone With You,3059.0,Sufjan Stevens
239852,5011,1440,114852,m.0v2p6f,The Dress Looks Nice on You,3059.0,Sufjan Stevens
239853,5011,3167,130,m.0mb69f,Angel of Death,43.0,Slayer
239854,5011,26127,347434,m.0dmp2dp,We Will Walk,13042.0,Matisyahu
239855,5011,26126,340777,m.0dq5y25,I Will Be Light,13042.0,Matisyahu
239856,5011,102,160584,m.0dmzgxd,No I In Threesome,2266.0,Interpol
239857,5011,3692,7112,m.0113zbt,Mr. Brightside,924.0,The Killers
239858,5011,6085,18106,m.013b_st,This Modern Love,2478.0,Bloc Party
239859,5011,5269,24441,m.0g6vdy3,Back to December,3744.0,Taylor Swift
239860,5011,25060,51020,m.0g6hnv7,Dear John,3744.0,Taylor Swift
239861,5011,5152,31561,m.01601bt,Hypnotize,470.0,System of a Down
239862,5011,4654,2982,m.0wrpvg,Propaganda,421.0,Sepultura
239863,5011,26989,1020646,m.0pp9ml,Black Earth,33.0,Arch Enemy
239864,5011,9712,20780,m.0dmls5t,Tha Crossroads,3069.0,Bone Thugs-N-Harmony
239865,5011,26989,1020646,m.0pp9ml,Black Earth,33.0,Arch Enemy
239866,5011,845,3932,m.0dnbpds,Guardians of Asgaard,8.0,Amon Amarth
239867,5011,2857,21228,m.0gdtwj6,War of the Gods,8.0,Amon Amarth
239868,5011,5269,24441,m.0g6vdy3,Back to December,3744.0,Taylor Swift
239869,5011,25060,51020,m.0g6hnv7,Dear John,3744.0,Taylor Swift
239870,5011,26126,340777,m.0dq5y25,I Will Be Light,13042.0,Matisyahu
239871,5011,5842,6405,m.0dngd3c,Black Mirror,461.0,Arcade Fire
239872,5011,5513,6403,m.0dngd2c,Neon Bible,461.0,Arcade Fire
239873,5011,10879,6395,m.0dngd40,No Cars Go,461.0,Arcade Fire
239874,5011,4463,94473,m.01dn18j,Wolf Like Me,3089.0,TV on the Radio
239875,5011,5269,24441,m.0g6vdy3,Back to December,3744.0,Taylor Swift
239876,5011,25060,51020,m.0g6hnv7,Dear John,3744.0,Taylor Swift
239877,5011,6085,18106,m.013b_st,This Modern Love,2478.0,Bloc Party
239878,5011,9491,214546,m.0lmbpk,Dead Souls,289.0,Nine Inch Nails
239879,5011,6702,14281,m.0lftjl,Pink Triangle,2354.0,Weezer
239880,5011,10160,11732268,m.012rkdv,All I Want,141.0,The Offspring
239881,5011,1440,114852,m.0v2p6f,The Dress Looks Nice on You,3059.0,Sufjan Stevens
239882,5011,1536,336598,m.0frm953,Vesuvius,3059.0,Sufjan Stevens
239883,5011,2879,42327,m.01c_zrm,Valhall Awaits Me,8.0,Amon Amarth
239884,5011,2880,4771,m.01c_zrv,Runes to My Memory,8.0,Amon Amarth
239885,5011,3167,130,m.0mb69f,Angel of Death,43.0,Slayer
239886,5011,7152,332949,m.0143xss,Isolation Years,71.0,Opeth
239887,5011,5269,24441,m.0g6vdy3,Back to December,3744.0,Taylor Swift
239888,5011,25060,51020,m.0g6hnv7,Dear John,3744.0,Taylor Swift
239889,5011,12807,16132,m.0q7yqw,C.R.E.A.M.,2705.0,Wu-Tang Clan
239890,5011,36268,373670,m.0ffn8gf,Campfire,2705.0,Wu-Tang Clan
239891,5011,1625,57715,m.0lfth1,Tired of Sex,2354.0,Weezer
239892,5011,46743,831562,m.01786fc,How's It Goin' Down,181.0,DMX
239893,5011,5269,24441,m.0g6vdy3,Back to December,3744.0,Taylor Swift
239894,5011,25060,51020,m.0g6hnv7,Dear John,3744.0,Taylor Swift
239895,5011,9643,617314,m.0125w3t,Lonely No More,40191.0,Rob Thomas
243482,5112,18506,4610,m.012db6d,He Wasn't,28.0,Avril Lavigne
243483,5112,13238,253589,m.014wx_p,Chicago Is So Two Years Ago,57.0,Fall Out Boy
243484,5112,13238,253589,m.014wx_p,Chicago Is So Two Years Ago,57.0,Fall Out Boy
243485,5112,13238,253589,m.014wx_p,Chicago Is So Two Years Ago,57.0,Fall Out Boy
243486,5112,10181,80207,m.014wx_x,The Pros and Cons of Breathing,57.0,Fall Out Boy
243487,5112,24973,60632,m.014wy03,Grenade Jumper,57.0,Fall Out Boy
243488,5112,19327,325066,m.014wy0b,Calm Before the Storm,57.0,Fall Out Boy
243489,5112,19328,254470,m.014wy0k,Reinventing the Wheel to Run Myself Over,57.0,Fall Out Boy
243490,5112,9627,326887,m.014wx_7,Homesick at Space Camp,57.0,Fall Out Boy
243491,5112,18531,339141,m.01c8v07,Dusk And Summer,13697.0,Dashboard Confessional
243492,5112,5311,86073,m.0ngxk9,Away From The Sun,6773.0,3 Doors Down
243493,5112,5586,203801,m.0dngs6h,What About Now,14082.0,Daughtry
243494,5112,9626,202709,m.0r9q_k,Dead On Arrival,57.0,Fall Out Boy
243495,5112,9627,326887,m.014wx_7,Homesick at Space Camp,57.0,Fall Out Boy
243496,5112,13238,253589,m.014wx_p,Chicago Is So Two Years Ago,57.0,Fall Out Boy
243497,5112,10181,80207,m.014wx_x,The Pros and Cons of Breathing,57.0,Fall Out Boy
243498,5112,24973,60632,m.014wy03,Grenade Jumper,57.0,Fall Out Boy
243499,5112,19327,325066,m.014wy0b,Calm Before the Storm,57.0,Fall Out Boy
243500,5112,19328,254470,m.014wy0k,Reinventing the Wheel to Run Myself Over,57.0,Fall Out Boy
243501,5112,9626,202709,m.0r9q_k,Dead On Arrival,57.0,Fall Out Boy
243502,5112,9627,326887,m.014wx_7,Homesick at Space Camp,57.0,Fall Out Boy
